"spdomain","product","quan5","qent","price","calperg"
"6","116",23.534145,21.907821,0.133098,3.390000
"6","117",2.127552,2.277126,2.575904,1.798200
"6","118",0.000000,0.000000,2.513186,0.000000
"6","119",0.000000,0.000000,2.381697,0.000000
"6","121",0.299617,0.289065,4.066746,1.483500
"6","122",1.068979,1.018902,1.520710,0.616100
"6","123",9.296775,9.983912,0.472701,3.750000
"6","124",0.000000,0.000000,0.131047,0.000000
"6","125",0.000000,0.000000,0.288076,0.000000
"6","127",49.536537,32.340930,0.118915,8.840000
"6","130",0.000000,0.000000,0.217950,0.000000
"6","131",0.000000,0.000000,0.316625,0.000000
"6","132",7.278058,7.551807,0.152363,0.433100
"6","134",0.000000,0.000000,0.089610,0.000000
"6","135",14.236659,16.084432,0.098100,0.364000
"6","136",18.789982,20.002692,0.139360,0.163800
"6","137",0.000000,0.000000,0.459217,0.000000
"6","138",10.306877,11.367215,0.081221,0.201600
"6","139",42.263615,48.919104,0.087285,0.261000
"6","140",0.000000,0.000000,0.360403,0.000000
"6","141",40.985268,43.747682,0.280579,3.130000
"6","143",0.000000,0.000000,0.305177,0.000000
"6","144",0.000000,0.000000,0.198408,0.000000
"6","145",9.636258,10.090001,0.255700,0.810000
"6","146",9.909844,9.227325,0.288808,5.730000
"6","147",7.437832,9.268987,0.866406,3.870000
"6","149",0.000000,0.000000,0.100546,0.000000
"6","150",7.369493,8.372556,0.152160,0.000000
"6","151",1.749292,1.695299,0.505953,0.480000
"6","154",2.523468,2.447019,0.345565,0.810000
"6","158",0.000000,0.000000,0.525934,0.000000
"7","101",0.000000,0.000000,0.000000,0.000000
"7","102",0.000000,0.000000,0.000000,0.000000
"7","103",0.000000,0.000000,0.000000,0.000000
"7","104",0.000000,0.000000,1.145211,0.000000
"7","105",19.316481,30.965811,0.195249,1.016400
"7","106",0.000000,0.000000,0.198503,0.000000
"7","107",15.262313,20.121965,0.258072,1.344000
"7","108",5.983964,7.260762,0.496900,3.140000
"7","109",0.000000,0.000000,0.000000,0.000000
"7","110",0.000000,0.000000,0.445554,0.000000
"7","111",10.171701,13.076643,0.097999,3.650000
"7","112",0.000000,0.000000,0.065618,0.000000
"7","113",89.368988,104.284722,0.118692,3.650000
