"spdomain","product","quan5","qent","price","calperg"
"8","102",4.968514,3.459520,2.046402,0.689000
"8","103",0.000000,0.000000,2.084496,0.000000
"8","104",0.000000,0.000000,0.663940,0.000000
"8","105",24.948570,18.031043,1.048579,1.016400
"8","106",0.000000,0.000000,1.037746,0.000000
"8","107",19.304972,14.183637,0.753092,1.344000
"8","108",22.519466,18.547010,0.426939,3.140000
"8","109",11.621916,8.369052,0.838437,0.646800
"8","110",7.019540,5.228108,1.002350,3.610000
"8","111",0.000000,0.000000,0.337020,0.000000
"8","112",0.000000,0.000000,0.136820,0.000000
"8","113",49.029251,39.033605,0.493100,3.650000
"8","114",19.613583,17.326696,0.169229,2.660000
"8","115",7.169347,5.763164,0.466533,3.780000
"8","116",0.000000,0.000000,0.332676,0.000000
"8","117",8.369290,6.315710,2.244726,1.798200
"8","118",0.000000,0.000000,0.010835,0.000000
"8","119",0.000000,0.000000,2.994421,0.000000
"8","121",0.000000,0.000000,4.921564,0.000000
"8","122",0.000000,0.000000,0.924320,0.000000
"8","123",2.853417,2.035657,1.154036,3.750000
"8","124",0.000000,0.000000,0.122179,0.000000
"8","125",41.354702,29.939748,0.254747,0.600000
"8","127",37.169083,58.883009,0.150050,8.840000
"8","130",0.000000,0.000000,0.191699,0.000000
"8","131",9.761746,7.208765,0.285764,0.620800
"8","132",0.000000,0.000000,0.076721,0.000000
"8","134",0.000000,0.000000,0.133427,0.000000
"8","135",22.220552,16.916446,0.133559,0.364000
"8","136",43.270927,31.237572,0.177518,0.163800
"8","137",9.420736,7.465113,0.217243,0.264000
"8","138",25.646528,19.311313,0.107239,0.201600
"8","139",0.000000,0.000000,0.143377,0.000000
"8","140",22.619026,16.529942,0.342525,1.030000
"8","141",70.989037,55.946002,0.476606,3.130000
"8","143",3.082879,2.416664,0.707920,5.670000
"8","144",11.665976,9.102899,0.695445,5.880000
"8","145",0.000000,0.000000,0.818578,0.000000
"8","146",0.000000,0.000000,0.445824,0.000000
"8","147",9.936685,7.392410,1.471746,3.870000
"8","149",0.000000,0.000000,0.142008,0.000000
"8","150",19.613106,14.491549,0.168048,0.000000
"8","151",0.000000,0.000000,0.479114,0.000000
"8","154",0.000000,0.000000,0.289011,0.000000
"8","158",0.000000,0.000000,0.554367,0.000000
"9","101",31.803421,17.202311,1.558487,0.689000
"9","102",8.783471,4.755216,1.496525,0.689000
"9","103",4.744497,2.581394,1.227080,0.689000
"9","104",0.000000,0.000000,1.069449,0.000000
"9","105",24.598190,13.568657,1.208735,1.016400
"9","106",0.000000,0.000000,0.797660,0.000000
"9","107",23.115599,13.366839,0.746736,1.344000
"9","108",39.233017,36.453396,0.274495,3.140000
"9","109",7.868981,4.265542,1.330263,0.646800
"9","110",3.222866,2.079286,0.896857,3.610000
"9","111",0.000000,0.000000,0.248685,0.000000
"9","112",31.340355,25.954884,0.103951,0.946000
"9","113",51.147484,41.496199,0.420387,3.650000
"9","114",0.000000,0.000000,0.132111,0.000000
"9","115",33.004040,29.630122,0.351925,3.780000
"9","116",0.000000,0.000000,0.269587,0.000000
"9","117",6.954945,3.840698,2.082513,1.798200
"9","118",0.000000,0.000000,1.959065,0.000000
"9","119",1.109089,0.601896,2.396013,1.221000
"9","121",0.000000,0.000000,3.521523,0.000000
"9","122",0.000000,0.000000,0.980997,0.000000
"9","123",4.451222,2.924128,0.853760,3.750000
"9","124",0.000000,0.000000,0.099965,0.000000
"9","125",47.651482,30.416737,0.157554,0.600000
"9","127",10.612538,35.891653,0.234490,8.840000
"9","130",0.000000,0.000000,0.170411,0.000000
"9","131",8.337141,4.902951,0.289786,0.620800
"9","132",0.000000,0.000000,0.085763,0.000000
"9","134",20.787926,13.639038,0.113125,0.494000
"9","135",0.000000,0.000000,0.119518,0.000000
"9","136",29.773613,16.566438,0.161057,0.163800
"9","137",0.000000,0.000000,0.247144,0.000000
"9","138",46.943249,27.675740,0.091925,0.201600
"9","139",0.000000,0.000000,0.150098,0.000000
"9","140",29.345568,18.797970,0.265470,1.030000
"9","141",95.837601,79.367928,0.343949,3.130000
"9","143",5.026484,4.421986,0.548970,5.670000
"9","144",9.062938,7.976385,0.568828,5.880000
"9","145",0.000000,0.000000,0.457652,0.000000
"9","146",0.000000,0.000000,0.217189,0.000000
"9","147",4.862491,2.905169,1.570678,3.870000
"9","149",0.000000,0.000000,0.142472,0.000000
"9","150",17.957478,9.504124,0.203805,0.000000
"9","151",0.000000,0.000000,0.492277,0.000000
"9","154",8.281591,4.870566,0.377895,0.810000
"9","158",0.000000,0.000000,0.494222,0.000000
